STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,69.39415466,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2009,73.50300153,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,78.59569877,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,59.92566378,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,65.5543981,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,69.71168565,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2010,73.83147459,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,78.92115369,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,59.86511463,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,65.99150652,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,70.04176253,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2011,74.09055397,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,79.07536479,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,60.43455558,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,66.36026612,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,70.371958,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2012,74.41225055,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,79.31272476,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,60.86561564,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,66.69665802,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,70.65585397,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2013,74.67085995,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,79.56542462,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,60.83781943,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,67.03943977,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,70.9403713,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,74.92511826,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,79.52437462,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,60.9921347,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,67.3495072,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,71.20726423,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,75.17546917,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,79.72437244,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,61.40169383,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,67.6791939,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,71.44242412,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2016,75.34041855,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,79.85384107,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,61.57950839,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,67.99529154,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,71.65997567,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2017,75.48104272,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,79.96680206,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,62.33998764,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,68.28100336,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,MIC,Middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,71.96013269,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,UMC,Upper middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2018,75.82206421,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HIC,High income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,80.1994382,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LIC,Low income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,62.79744652,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,LMC,Lower middle income,WB_WDI_SP_DYN_LE00_IN,"Life expectancy at birth, total (years)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,YR,Years,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2019,68.55742563,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Life expectancy at birth, total (years)",0,Units,WB_WDI,World Development Indicators (WDI),NUMBER,Number (real number),P1Y,Annual,,A,Normal value,PU,Public
