measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All ages,Nutritional deficiencies,Number,1998,495184.56069304957,592444.159028844,408299.699640839
Deaths,Global,Both,All ages,Nutritional deficiencies,Percent,1998,0.009820154446148102,0.01174801664600418,0.008153618662353654
Deaths,Global,Both,All ages,Nutritional deficiencies,Rate,1998,8.312424985161332,9.945075070458225,6.853930623318028
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Number,1994,53593.21554994891,66651.33172589284,41888.699712759735
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Percent,1994,0.0010656516356524572,0.001322692838833801,0.0008400550239352418
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,1994,0.9473147034283921,1.1781302147876398,0.7404254575546141
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Number,1993,1019678.9474750863,1588322.2623516382,632945.7867953744
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Percent,1993,0.02073167974644363,0.032351350589281756,0.01289442602765866
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Rate,1993,18.273505169998796,28.46407209306043,11.342921353798783
Deaths,Global,Both,All ages,Chronic respiratory diseases,Number,1993,2419027.019918769,2784735.9040218266,1942325.4231506933
Deaths,Global,Both,All ages,Chronic respiratory diseases,Percent,1993,0.049180624648031884,0.056512724662693525,0.0394240800959629
Deaths,Global,Both,All ages,Chronic respiratory diseases,Rate,1993,43.351000689295304,49.904811769654984,34.808106757182486
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Number,2002,1066495.6274618693,1562740.2332844443,687025.9063587603
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Percent,2002,0.020850544542209682,0.03048414151226083,0.013454007959435276
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Rate,2002,17.023677444783523,24.944861447518058,10.96648417949539
Deaths,Global,Both,All ages,Chronic respiratory diseases,Number,2002,3057614.5311496286,3406626.3804229205,2540971.715589094
Deaths,Global,Both,All ages,Chronic respiratory diseases,Percent,2002,0.05977387083654649,0.06654211955250368,0.04959558864366059
Deaths,Global,Both,All ages,Chronic respiratory diseases,Rate,2002,48.80642938279219,54.37744626597986,40.55964391101413
Deaths,Global,Both,All ages,Transport injuries,Number,1994,1334086.0710935416,1575222.5084315408,1071704.8327525817
Deaths,Global,Both,All ages,Transport injuries,Percent,1994,0.026526625623311966,0.031221160800489065,0.02139247626890429
Deaths,Global,Both,All ages,Transport injuries,Rate,1994,23.58133091693417,27.843663196842385,18.94347512803334
Deaths,Global,Both,All ages,Neoplasms,Number,1997,6731459.026790327,7028728.717430433,6404817.302281628
Deaths,Global,Both,All ages,Neoplasms,Percent,1997,0.13432018099535648,0.1402351745934086,0.1274032846693434
Deaths,Global,Both,All ages,Neoplasms,Rate,1997,114.43996117720485,119.49377368956208,108.88680158388934
Deaths,Global,Both,All ages,Cardiovascular diseases,Number,1996,14094236.605199754,14841671.493729593,13105570.37233657
Deaths,Global,Both,All ages,Cardiovascular diseases,Percent,1996,0.28169319398491927,0.2968128830449321,0.2622758666542119
Deaths,Global,Both,All ages,Cardiovascular diseases,Rate,1996,242.71052737658323,255.58176837077838,225.68514959279344
Deaths,Global,Both,All ages,Transport injuries,Number,1998,1347868.3721775555,1577463.7471039698,1115965.7306641445
Deaths,Global,Both,All ages,Transport injuries,Percent,1998,0.02673057313240262,0.03119445645486895,0.02217034422209365
Deaths,Global,Both,All ages,Transport injuries,Rate,1998,22.626017899097032,26.480124998770595,18.73317982526239
Deaths,Global,Both,All ages,Cardiovascular diseases,Number,2000,14562574.05467764,15351897.180572739,13675237.42232036
Deaths,Global,Both,All ages,Cardiovascular diseases,Percent,2000,0.2869695591062933,0.3020303858877095,0.2693710147502435
Deaths,Global,Both,All ages,Cardiovascular diseases,Rate,2000,238.40537056183737,251.32745917168742,223.8786929390526
Deaths,Global,Both,All ages,Nutritional deficiencies,Number,1993,498692.6377283549,628999.3209091641,400863.6459550074
Deaths,Global,Both,All ages,Nutritional deficiencies,Percent,1993,0.01013922211412794,0.012797536686880587,0.008146311099876414
Deaths,Global,Both,All ages,Nutritional deficiencies,Rate,1993,8.936991899592073,11.27219736272938,7.183814008283589
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Number,2009,1253887.0152745775,1342452.1582909103,1160046.279147361
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Percent,2009,0.024423008869934204,0.026191853054164632,0.0225991869148504
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Rate,2009,18.24923056519063,19.538218883320898,16.88346059618129
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Number,1997,58706.57383890191,74468.60357417799,46144.71660175811
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Percent,1997,0.0011715503154754573,0.0014845526731964485,0.0009181240859854437
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,1997,0.9980567369172684,1.2660233194664638,0.7844955388455049
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Number,2000,65959.2366613917,83698.54579430638,52385.132094169545
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Percent,2000,0.0012997982271475699,0.001651912007935563,0.0010338338843399195
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,2000,1.0798253247806808,1.3702373461351802,0.857602288026115
Deaths,Global,Both,All ages,Transport injuries,Number,2000,1370012.873009916,1577224.2827649137,1150063.7730318874
Deaths,Global,Both,All ages,Transport injuries,Percent,2000,0.026997338638374425,0.03107057382964153,0.022722220265095964
Deaths,Global,Both,All ages,Transport injuries,Rate,2000,22.428619105253787,25.820898021178913,18.827810176274575
Deaths,Global,Both,All ages,Neurological disorders,Number,1995,1130305.92271102,2339278.448232158,541912.9759925521
Deaths,Global,Both,All ages,Neurological disorders,Percent,1995,0.022659430727787488,0.046892364451321236,0.010843651938916133
Deaths,Global,Both,All ages,Neurological disorders,Rate,1995,19.718326501588717,40.80900161058826,9.453738834208238
Deaths,Global,Both,All ages,Mental disorders,Number,1995,198.56549213777882,311.714094334527,85.76649646444292
Deaths,Global,Both,All ages,Mental disorders,Percent,1995,3.981490158101967e-06,6.2432236511450655e-06,1.7209338024680966e-06
Deaths,Global,Both,All ages,Mental disorders,Rate,1995,0.003463999548485423,0.005437890896380507,0.001496207129594607
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Number,2017,782426.9244594775,1300969.5800473678,402208.5061695738
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Percent,2017,0.014125334567982564,0.023514811310299547,0.007248988980933868
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Rate,2017,10.301848176851905,17.129256007657855,5.295690672786844
Deaths,Global,Both,All ages,Chronic respiratory diseases,Number,2017,3670747.9662738675,4300240.820436082,3282152.7082299837
Deaths,Global,Both,All ages,Chronic respiratory diseases,Percent,2017,0.06626863626430643,0.07728124046055282,0.05943457723014548
Deaths,Global,Both,All ages,Chronic respiratory diseases,Rate,2017,48.33101605004874,56.61925308441752,43.21456462760027
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Number,1996,57176.282060921214,71211.99501538924,44807.24613332835
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Percent,1996,0.001142800943584981,0.001416128753529645,0.0008977403238453014
Deaths,Global,Both,All ages,Skin and subcutaneous diseases,Rate,1996,0.9846071100664461,1.2263098279013722,0.7716054898142073
Deaths,Global,Both,All ages,Digestive diseases,Number,2017,2355789.844130374,2586633.6300089736,2136830.025634924
Deaths,Global,Both,All ages,Digestive diseases,Percent,2017,0.042531240598226855,0.04671805897125863,0.03869316572908049
Deaths,Global,Both,All ages,Digestive diseases,Rate,2017,31.017579472442655,34.05699128247707,28.134638284638473
Deaths,Global,Both,All ages,Unintentional injuries,Number,2017,1826169.6247107105,2014807.5898189866,1592056.4938803846
Deaths,Global,Both,All ages,Unintentional injuries,Percent,2017,0.03296902575322662,0.03634752605510865,0.028792790746697713
Deaths,Global,Both,All ages,Unintentional injuries,Rate,2017,24.044318556579384,26.52802612873158,20.96186081563749
Deaths,Global,Both,All ages,Neurological disorders,Number,1999,1279146.2665349594,2649268.014489783,608638.3937068726
Deaths,Global,Both,All ages,Neurological disorders,Percent,1999,0.025208779622693366,0.05223938671076677,0.011955100426319145
Deaths,Global,Both,All ages,Neurological disorders,Rate,1999,21.204892718347583,43.91792049050254,10.089629450885703
Deaths,Global,Both,All ages,Mental disorders,Number,1999,216.36319314792814,323.748073495567,92.71811823093894
Deaths,Global,Both,All ages,Mental disorders,Percent,1999,4.264934219647502e-06,6.393640688671694e-06,1.8250403925290581e-06
Deaths,Global,Both,All ages,Mental disorders,Rate,1999,0.003586734698705808,0.0053668945810565576,0.0015370234050402808
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Number,2017,1317196.8567289151,1417819.4168833669,1237660.2693929088
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Percent,2017,0.023780448914380872,0.0256446621228465,0.022458652718820856
Deaths,Global,Both,All ages,Self-harm and interpersonal violence,Rate,2017,17.342912945412845,18.66776297993003,16.295692020843433
Deaths,Global,Both,All ages,Musculoskeletal disorders,Number,1993,66925.91251579855,78567.81021207733,54678.22637317717
Deaths,Global,Both,All ages,Musculoskeletal disorders,Percent,1993,0.0013607101541876368,0.0015976563977472666,0.0011125577906107745
Deaths,Global,Both,All ages,Musculoskeletal disorders,Rate,1993,1.199368694815789,1.4080013024304958,0.9798798482509903
Deaths,Global,Both,All ages,Other non-communicable diseases,Number,1993,1137775.205598736,1299135.120365292,992414.9222691507
Deaths,Global,Both,All ages,Other non-communicable diseases,Percent,1993,0.02313250844911561,0.02638918832396901,0.020177290151894543
Deaths,Global,Both,All ages,Other non-communicable diseases,Rate,1993,20.389889536591546,23.28159505235072,17.78491088570048
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,1993,741420.1189915449,835156.6097865776,674829.7448364383
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Percent,1993,0.01507435410132034,0.017008881330098858,0.013644491734093775
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Rate,1993,13.286872707415709,14.966709535862574,12.093517142501279
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Number,1993,4832128.712276506,5407145.162160724,4353050.354992099
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Percent,1993,0.09824472750286038,0.11020398835403315,0.08812570223949324
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Rate,1993,86.59581452037555,96.90059338808904,78.01032703890036
Deaths,Global,Both,All ages,Enteric infections,Number,1993,3380764.2630867558,4202405.909889413,2791130.5883681276
Deaths,Global,Both,All ages,Enteric infections,Percent,1993,0.06873719193172474,0.08550781391358624,0.05654325637637508
Deaths,Global,Both,All ages,Enteric infections,Rate,1993,60.58614173906184,75.31065176048847,50.01940989659679
Deaths,Global,Both,All ages,Transport injuries,Number,1997,1343057.2350683142,1570496.5725762933,1115409.2600974126
Deaths,Global,Both,All ages,Transport injuries,Percent,1997,0.026799363620863752,0.03132979191822963,0.02233367023355561
Deaths,Global,Both,All ages,Transport injuries,Rate,1997,22.83300206215003,26.699645066436855,18.962812061133057
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Number,2014,848412.3182142617,1300728.9389655741,499202.61087074573
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Percent,2014,0.016080732128926772,0.024640591281113972,0.00943949637291413
Deaths,Global,Both,All ages,Neglected tropical diseases and malaria,Rate,2014,11.588043369252768,17.766011917531632,6.818361049955314
Deaths,Global,Both,All ages,Chronic respiratory diseases,Number,2014,3479119.319778611,3913207.0484518926,3092807.811365194
Deaths,Global,Both,All ages,Chronic respiratory diseases,Percent,2014,0.06593927199967242,0.07431347487362716,0.05863111115962947
Deaths,Global,Both,All ages,Chronic respiratory diseases,Rate,2014,47.519566487739404,53.448555633623144,42.24312905580955
Deaths,Global,Both,All ages,Musculoskeletal disorders,Number,1995,71109.20458187719,82256.2766055514,58500.31053072304
Deaths,Global,Both,All ages,Musculoskeletal disorders,Percent,1995,0.0014256597303717393,0.0016446327387109431,0.0011688341707019243
Deaths,Global,Both,All ages,Musculoskeletal disorders,Rate,1995,1.2405088613980524,1.4349709103735564,1.020545146505476
Deaths,Global,Both,All ages,Other non-communicable diseases,Number,1995,1145637.4081187604,1317467.0847596403,995432.7454080352
Deaths,Global,Both,All ages,Other non-communicable diseases,Percent,1995,0.0229696202456261,0.026427309885533302,0.019997537398980095
Deaths,Global,Both,All ages,Other non-communicable diseases,Rate,1995,19.9857861591468,22.98337610235505,17.365447256305966
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Number,1995,983017.1434128738,1087250.7496783182,906298.094977809
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Percent,1995,0.01970876732242609,0.02180624694763533,0.018116295246731064
Deaths,Global,Both,All ages,HIV/AIDS and sexually transmitted infections,Rate,1995,17.148855545216655,18.96722368740106,15.810482264551668
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Number,1995,4815571.722914622,5363742.866367623,4322889.154108905
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Percent,1995,0.0965465752095282,0.10747715912383368,0.08638031807170173
Deaths,Global,Both,All ages,Respiratory infections and tuberculosis,Rate,1995,84.00824380049309,93.57115713941478,75.41333550340862
Deaths,Global,Both,All ages,Enteric infections,Number,1995,3217185.399412268,4039667.4147939077,2618119.273087306
Deaths,Global,Both,All ages,Enteric infections,Percent,1995,0.06450115594984168,0.08073088383287141,0.052748097522528944
Deaths,Global,Both,All ages,Enteric infections,Rate,1995,56.1241968630947,70.47249726134558,45.67341425851865
Deaths,Global,Both,All ages,Neoplasms,Number,2000,7072878.1640357645,7356789.876958987,6679932.443142857
